game,ply,move_number,side,fen_before,played_move,played_uci,best_uci,best_san,best_score_cp,after_score_cp,loss_cp,phase,is_capture,mate_event
378,85,43,White,8/5pkp/3q1np1/4n3/1R6/P2p3P/1P1Q1PP1/3B2K1 w - - 6 43,Qc3,d2c3,d2c3,Qc3,584,577,7,endgame,False,False
378,86,43,Black,8/5pkp/3q1np1/4n3/1R6/P1Qp3P/1P3PP1/3B2K1 b - - 7 43,Nfd7,f6d7,e5c6,Nc6,-549,-679,130,endgame,False,False
378,87,44,White,8/3n1pkp/3q2p1/4n3/1R6/P1Qp3P/1P3PP1/3B2K1 w - - 8 44,Rd4,b4d4,b4e4,Re4,652,626,26,endgame,False,False
378,88,44,Black,8/3n1pkp/3q2p1/4n3/3R4/P1Qp3P/1P3PP1/3B2K1 b - - 9 44,Qb6,d6b6,d6f6,Qf6,-646,-905,259,endgame,False,False
378,89,45,White,8/3n1pkp/1q4p1/4n3/3R4/P1Qp3P/1P3PP1/3B2K1 w - - 10 45,Rxd7,d4d7,d4d7,Rxd7,884,784,100,endgame,True,False
379,1,1,White,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e4,e2e4,e2e4,e4,40,30,10,opening,False,False
379,2,1,Black,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e5,e7e5,e7e5,e5,-30,-31,1,opening,False,False
379,3,2,White,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,f4,f2f4,g1f3,Nf3,31,-59,90,opening,False,False
379,4,2,Black,rnbqkbnr/pppp1ppp/8/4p3/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,exf4,e5f4,e5f4,exf4,50,62,0,opening,True,False
379,5,3,White,rnbqkbnr/pppp1ppp/8/8/4Pp2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3,Nf3,g1f3,f1e2,Be2,-62,-76,14,opening,False,False
379,6,3,Black,rnbqkbnr/pppp1ppp/8/8/4Pp2/5N2/PPPP2PP/RNBQKB1R b KQkq - 1 3,d6,d7d6,g7g5,g5,77,46,31,opening,False,False
379,7,4,White,rnbqkbnr/ppp2ppp/3p4/8/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq - 0 4,d4,d2d4,d2d4,d4,-46,-53,7,opening,False,False
379,8,4,Black,rnbqkbnr/ppp2ppp/3p4/8/3PPp2/5N2/PPP3PP/RNBQKB1R b KQkq - 0 4,g5,g7g5,g7g5,g5,47,38,9,opening,False,False
379,9,5,White,rnbqkbnr/ppp2p1p/3p4/6p1/3PPp2/5N2/PPP3PP/RNBQKB1R w KQkq - 0 5,h4,h2h4,h2h4,h4,-54,-55,1,opening,False,False
379,10,5,Black,rnbqkbnr/ppp2p1p/3p4/6p1/3PPp1P/5N2/PPP3P1/RNBQKB1R b KQkq - 0 5,Be7,f8e7,g5g4,g4,60,-182,242,opening,False,False
379,11,6,White,rnbqk1nr/ppp1bp1p/3p4/6p1/3PPp1P/5N2/PPP3P1/RNBQKB1R w KQkq - 1 6,hxg5,h4g5,h4g5,hxg5,182,178,4,opening,True,False
379,12,6,Black,rnbqk1nr/ppp1bp1p/3p4/6P1/3PPp2/5N2/PPP3P1/RNBQKB1R b KQkq - 0 6,Bxg5,e7g5,e7g5,Bxg5,-178,-185,7,opening,True,False
379,13,7,White,rnbqk1nr/ppp2p1p/3p4/6b1/3PPp2/5N2/PPP3P1/RNBQKB1R w KQkq - 0 7,Bc4,f1c4,g2g3,g3,181,111,70,opening,False,False
379,14,7,Black,rnbqk1nr/ppp2p1p/3p4/6b1/2BPPp2/5N2/PPP3P1/RNBQK2R b KQkq - 1 7,Bg4,c8g4,c8g4,Bg4,-111,-123,12,opening,False,False
379,15,8,White,rn1qk1nr/ppp2p1p/3p4/6b1/2BPPpb1/5N2/PPP3P1/RNBQK2R w KQkq - 2 8,Nc3,b1c3,b1c3,Nc3,122,135,0,opening,False,False
379,16,8,Black,rn1qk1nr/ppp2p1p/3p4/6b1/2BPPpb1/2N2N2/PPP3P1/R1BQK2R b KQkq - 3 8,h5,h7h5,h7h6,h6,-135,-164,29,opening,False,False
379,17,9,White,rn1qk1nr/ppp2p2/3p4/6bp/2BPPpb1/2N2N2/PPP3P1/R1BQK2R w KQkq - 0 9,Nd5,c3d5,d1d3,Qd3,164,94,70,opening,False,False
379,18,9,Black,rn1qk1nr/ppp2p2/3p4/3N2bp/2BPPpb1/5N2/PPP3P1/R1BQK2R b KQkq - 1 9,Nf6,g8f6,g8f6,Nf6,-94,-210,116,opening,False,False
379,19,10,White,rn1qk2r/ppp2p2/3p1n2/3N2bp/2BPPpb1/5N2/PPP3P1/R1BQK2R w KQkq - 2 10,Bxf4,c1f4,d5f4,Nxf4,76,144,0,opening,True,False
379,20,10,Black,rn1qk2r/ppp2p2/3p1n2/3N2bp/2BPPBb1/5N2/PPP3P1/R2QK2R b KQkq - 0 10,Nxd5,f6d5,g5f4,Bxf4,-173,-483,310,opening,True,False
379,21,11,White,rn1qk2r/ppp2p2/3p4/3n2bp/2BPPBb1/5N2/PPP3P1/R2QK2R w KQkq - 0 11,Bxg5,f4g5,f4g5,Bxg5,562,359,203,opening,True,False
379,22,11,Black,rn1qk2r/ppp2p2/3p4/3n2Bp/2BPP1b1/5N2/PPP3P1/R2QK2R b KQkq - 0 11,f6,f7f6,f7f6,f6,-359,-257,0,opening,False,False
379,23,12,White,rn1qk2r/ppp5/3p1p2/3n2Bp/2BPP1b1/5N2/PPP3P1/R2QK2R w KQkq - 0 12,Bxd5,c4d5,c4d5,Bxd5,288,251,37,opening,True,False
379,24,12,Black,rn1qk2r/ppp5/3p1p2/3B2Bp/3PP1b1/5N2/PPP3P1/R2QK2R b KQkq - 0 12,fxg5,f6g5,c7c6,c6,-252,-628,376,middlegame,True,False
379,25,13,White,rn1qk2r/ppp5/3p4/3B2pp/3PP1b1/5N2/PPP3P1/R2QK2R w KQkq - 0 13,Bxb7,d5b7,d5b7,Bxb7,630,685,0,middlegame,True,False
379,26,13,Black,rn1qk2r/pBp5/3p4/6pp/3PP1b1/5N2/PPP3P1/R2QK2R b KQkq - 0 13,Nd7,b8d7,b8d7,Nd7,-685,-684,0,middlegame,False,False
379,27,14,White,r2qk2r/pBpn4/3p4/6pp/3PP1b1/5N2/PPP3P1/R2QK2R w KQkq - 1 14,Bxa8,b7a8,b7a8,Bxa8,644,680,0,middlegame,True,False
379,28,14,Black,B2qk2r/p1pn4/3p4/6pp/3PP1b1/5N2/PPP3P1/R2QK2R b KQk - 0 14,Qxa8,d8a8,d8a8,Qxa8,-696,-656,0,endgame,True,False
379,29,15,White,q3k2r/p1pn4/3p4/6pp/3PP1b1/5N2/PPP3P1/R2QK2R w KQk - 0 15,Qd3,d1d3,d1d3,Qd3,696,582,114,endgame,False,False
379,30,15,Black,q3k2r/p1pn4/3p4/6pp/3PP1b1/3Q1N2/PPP3P1/R3K2R b KQk - 1 15,Nf6,d7f6,e8e7,Ke7,-669,-775,106,endgame,False,False
379,31,16,White,q3k2r/p1p5/3p1n2/6pp/3PP1b1/3Q1N2/PPP3P1/R3K2R w KQk - 2 16,O-O-O,e1c1,d4d5,d5,692,709,0,endgame,False,False
379,32,16,Black,q3k2r/p1p5/3p1n2/6pp/3PP1b1/3Q1N2/PPP3P1/2KR3R b k - 3 16,Kd7,e8d7,f6h7,Nh7,-659,-714,55,endgame,False,False
379,33,17,White,q6r/p1pk4/3p1n2/6pp/3PP1b1/3Q1N2/PPP3P1/2KR3R w - - 4 17,e5,e4e5,d1e1,Rde1,695,615,80,endgame,False,False
379,34,17,Black,q6r/p1pk4/3p1n2/4P1pp/3P2b1/3Q1N2/PPP3P1/2KR3R b - - 0 17,Ne4,f6e4,f6e4,Ne4,-615,-627,12,endgame,False,False
379,35,18,White,q6r/p1pk4/3p4/4P1pp/3Pn1b1/3Q1N2/PPP3P1/2KR3R w - - 1 18,Rhf1,h1f1,d1f1,Rdf1,627,643,0,endgame,False,False
379,36,18,Black,q6r/p1pk4/3p4/4P1pp/3Pn1b1/3Q1N2/PPP3P1/2KR1R2 b - - 2 18,d5,d6d5,a8d5,Qd5,-571,-712,141,endgame,False,False
379,37,19,White,q6r/p1pk4/8/3pP1pp/3Pn1b1/3Q1N2/PPP3P1/2KR1R2 w - - 0 19,Kb1,c1b1,d1e1,Rde1,711,580,131,endgame,False,False
379,38,19,Black,q6r/p1pk4/8/3pP1pp/3Pn1b1/3Q1N2/PPP3P1/1K1R1R2 b - - 1 19,a5,a7a5,a8c6,Qc6,-580,-650,70,endgame,False,False
379,39,20,White,q6r/2pk4/8/p2pP1pp/3Pn1b1/3Q1N2/PPP3P1/1K1R1R2 w - - 0 20,a3,a2a3,e5e6,e6+,655,493,162,endgame,False,False
379,40,20,Black,q6r/2pk4/8/p2pP1pp/3Pn1b1/P2Q1N2/1PP3P1/1K1R1R2 b - - 0 20,Rb8,h8b8,h5h4,h4,-493,-552,59,endgame,False,False
379,41,21,White,qr6/2pk4/8/p2pP1pp/3Pn1b1/P2Q1N2/1PP3P1/1K1R1R2 w - - 1 21,Rde1,d1e1,e5e6,e6+,547,407,140,endgame,False,False
379,42,21,Black,qr6/2pk4/8/p2pP1pp/3Pn1b1/P2Q1N2/1PP3P1/1K2RR2 b - - 2 21,Qc6,a8c6,a8b7,Qb7,-407,-520,113,endgame,False,False
379,43,22,White,1r6/2pk4/2q5/p2pP1pp/3Pn1b1/P2Q1N2/1PP3P1/1K2RR2 w - - 3 22,e6+,e5e6,b1a1,Ka1,584,528,56,endgame,False,False
379,44,22,Black,1r6/2pk4/2q1P3/p2p2pp/3Pn1b1/P2Q1N2/1PP3P1/1K2RR2 b - - 0 22,Ke7,d7e7,d7d6,Kd6,-552,-680,128,endgame,False,False
379,45,23,White,1r6/2p1k3/2q1P3/p2p2pp/3Pn1b1/P2Q1N2/1PP3P1/1K2RR2 w - - 1 23,Ne5,f3e5,f3e5,Ne5,593,583,10,endgame,False,False
379,46,23,Black,1r6/2p1k3/2q1P3/p2pN1pp/3Pn1b1/P2Q4/1PP3P1/1K2RR2 b - - 2 23,Qb6,c6b6,c6b5,Qb5,-693,-697,4,endgame,False,False
379,47,24,White,1r6/2p1k3/1q2P3/p2pN1pp/3Pn1b1/P2Q4/1PP3P1/1K2RR2 w - - 3 24,b3,b2b3,b2b3,b3,697,622,75,endgame,False,False
379,48,24,Black,1r6/2p1k3/1q2P3/p2pN1pp/3Pn1b1/PP1Q4/2P3P1/1K2RR2 b - - 0 24,a4,a5a4,a5a4,a4,-622,-693,71,endgame,False,False
379,49,25,White,1r6/2p1k3/1q2P3/3pN1pp/p2Pn1b1/PP1Q4/2P3P1/1K2RR2 w - - 0 25,Nd7,e5d7,b3b4,b4,693,386,307,endgame,False,False
379,50,25,Black,1r6/2pNk3/1q2P3/3p2pp/p2Pn1b1/PP1Q4/2P3P1/1K2RR2 b - - 1 25,Qxe6,b6e6,b6b5,Qb5,-528,-780,252,endgame,True,False
379,51,26,White,1r6/2pNk3/4q3/3p2pp/p2Pn1b1/PP1Q4/2P3P1/1K2RR2 w - - 0 26,Nxb8,d7b8,d7b8,Nxb8,780,769,11,endgame,True,False
379,52,26,Black,1N6/2p1k3/4q3/3p2pp/p2Pn1b1/PP1Q4/2P3P1/1K2RR2 b - - 0 26,Qb6,e6b6,a4b3,axb3,-769,-802,33,endgame,False,False
379,53,27,White,1N6/2p1k3/1q6/3p2pp/p2Pn1b1/PP1Q4/2P3P1/1K2RR2 w - - 1 27,Rxe4+,e1e4,b3b4,b4,802,759,43,endgame,True,False
379,54,27,Black,1N6/2p1k3/1q6/3p2pp/p2PR1b1/PP1Q4/2P3P1/1K3R2 b - - 0 27,dxe4,d5e4,d5e4,dxe4,-759,-753,0,endgame,True,False
379,55,28,White,1N6/2p1k3/1q6/6pp/p2Pp1b1/PP1Q4/2P3P1/1K3R2 w - - 0 28,Qxe4+,d3e4,d3e4,Qxe4+,753,765,0,endgame,True,False
379,56,28,Black,1N6/2p1k3/1q6/6pp/p2PQ1b1/PP6/2P3P1/1K3R2 b - - 0 28,Kd8,e7d8,g4e6,Be6,-765,-1000,235,endgame,False,True
379,57,29,White,1N1k4/2p5/1q6/6pp/p2PQ1b1/PP6/2P3P1/1K3R2 w - - 1 29,Rf8#,f1f8,f1f8,Rf8#,1000,-1000,2000,endgame,False,True
380,1,1,White,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e4,e2e4,e2e4,e4,31,31,0,opening,False,False
380,2,1,Black,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e5,e7e5,e7e5,e5,-31,-31,0,opening,False,False
380,3,2,White,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,f4,f2f4,g1f3,Nf3,31,-43,74,opening,False,False
380,4,2,Black,rnbqkbnr/pppp1ppp/8/4p3/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,d6,d7d6,e5f4,exf4,43,-12,55,opening,False,False
380,5,3,White,rnbqkbnr/ppp2ppp/3p4/4p3/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3,Nf3,g1f3,d2d3,d3,14,-66,80,opening,False,False
380,6,3,Black,rnbqkbnr/ppp2ppp/3p4/4p3/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 1 3,Nf6,g8f6,e5f4,exf4,64,-36,100,opening,False,False
380,7,4,White,rnbqkb1r/ppp2ppp/3p1n2/4p3/4PP2/5N2/PPPP2PP/RNBQKB1R w KQkq - 2 4,d3,d2d3,d2d3,d3,31,22,9,opening,False,False
380,8,4,Black,rnbqkb1r/ppp2ppp/3p1n2/4p3/4PP2/3P1N2/PPP3PP/RNBQKB1R b KQkq - 0 4,Bg4,c8g4,b8c6,Nc6,-24,-37,13,opening,False,False
380,9,5,White,rn1qkb1r/ppp2ppp/3p1n2/4p3/4PPb1/3P1N2/PPP3PP/RNBQKB1R w KQkq - 1 5,c3,c2c3,f1e2,Be2,38,35,3,opening,False,False
380,10,5,Black,rn1qkb1r/ppp2ppp/3p1n2/4p3/4PPb1/2PP1N2/PP4PP/RNBQKB1R b KQkq - 0 5,Be7,f8e7,f8e7,Be7,-35,-39,4,opening,False,False
380,11,6,White,rn1qk2r/ppp1bppp/3p1n2/4p3/4PPb1/2PP1N2/PP4PP/RNBQKB1R w KQkq - 1 6,Be2,f1e2,f1e2,Be2,39,37,2,opening,False,False
380,12,6,Black,rn1qk2r/ppp1bppp/3p1n2/4p3/4PPb1/2PP1N2/PP2B1PP/RNBQK2R b KQkq - 2 6,Nc6,b8c6,b8c6,Nc6,-37,-36,0,opening,False,False
380,13,7,White,r2qk2r/ppp1bppp/2np1n2/4p3/4PPb1/2PP1N2/PP2B1PP/RNBQK2R w KQkq - 3 7,Nxe5,f3e5,e1g1,O-O,36,-187,223,opening,True,False
380,14,7,Black,r2qk2r/ppp1bppp/2np1n2/4N3/4PPb1/2PP4/PP2B1PP/RNBQK2R b KQkq - 0 7,Bxe2,g4e2,g4e2,Bxe2,187,236,0,opening,True,False
380,15,8,White,r2qk2r/ppp1bppp/2np1n2/4N3/4PP2/2PP4/PP2b1PP/RNBQK2R w KQkq - 0 8,Nxc6,e5c6,e5c6,Nxc6,-236,-224,0,opening,True,False
380,16,8,Black,r2qk2r/ppp1bppp/2Np1n2/8/4PP2/2PP4/PP2b1PP/RNBQK2R b KQkq - 0 8,Bxd1,e2d1,e2d1,Bxd1,224,226,0,opening,True,False
380,17,9,White,r2qk2r/ppp1bppp/2Np1n2/8/4PP2/2PP4/PP4PP/RNBbK2R w KQkq - 0 9,Nxd8,c6d8,c6d8,Nxd8,-226,-219,0,opening,True,False
380,18,9,Black,r2Nk2r/ppp1bppp/3p1n2/8/4PP2/2PP4/PP4PP/RNBbK2R b KQkq - 0 9,Rxd8,a8d8,d1c2,Bc2,219,-144,363,opening,True,False
380,19,10,White,3rk2r/ppp1bppp/3p1n2/8/4PP2/2PP4/PP4PP/RNBbK2R w KQk - 0 10,Kxd1,e1d1,e1d1,Kxd1,144,131,13,opening,True,False
380,20,10,Black,3rk2r/ppp1bppp/3p1n2/8/4PP2/2PP4/PP4PP/RNBK3R b k - 0 10,Ng4,f6g4,d6d5,d5,-131,-159,28,opening,False,False
380,21,11,White,3rk2r/ppp1bppp/3p4/8/4PPn1/2PP4/PP4PP/RNBK3R w k - 1 11,Ke2,d1e2,d1e2,Ke2,165,205,0,opening,False,False
380,22,11,Black,3rk2r/ppp1bppp/3p4/8/4PPn1/2PP4/PP2K1PP/RNB4R b k - 2 11,d5,d6d5,d6d5,d5,-205,-204,0,opening,False,False
380,23,12,White,3rk2r/ppp1bppp/8/3p4/4PPn1/2PP4/PP2K1PP/RNB4R w k - 0 12,e5,e4e5,h2h3,h3,204,141,63,opening,False,False
380,24,12,Black,3rk2r/ppp1bppp/8/3pP3/5Pn1/2PP4/PP2K1PP/RNB4R b k - 0 12,c5,c7c5,f7f6,f6,-131,-173,42,middlegame,False,False
380,25,13,White,3rk2r/pp2bppp/8/2ppP3/5Pn1/2PP4/PP2K1PP/RNB4R w k - 0 13,h3,h2h3,h2h3,h3,173,171,2,middlegame,False,False
380,26,13,Black,3rk2r/pp2bppp/8/2ppP3/5Pn1/2PP3P/PP2K1P1/RNB4R b k - 0 13,Nh6,g4h6,g4h6,Nh6,-171,-156,0,middlegame,False,False
380,27,14,White,3rk2r/pp2bppp/7n/2ppP3/5P2/2PP3P/PP2K1P1/RNB4R w k - 1 14,Kf3,e2f3,g2g4,g4,156,91,65,middlegame,False,False
380,28,14,Black,3rk2r/pp2bppp/7n/2ppP3/5P2/2PP1K1P/PP4P1/RNB4R b k - 2 14,Nf5,h6f5,h6f5,Nf5,-90,-90,0,middlegame,False,False
380,29,15,White,3rk2r/pp2bppp/8/2ppPn2/5P2/2PP1K1P/PP4P1/RNB4R w k - 3 15,g4,g2g4,g2g4,g4,90,94,0,middlegame,False,False
380,30,15,Black,3rk2r/pp2bppp/8/2ppPn2/5PP1/2PP1K1P/PP6/RNB4R b k - 0 15,Nh4+,f5h4,f5h4,Nh4+,-85,-116,31,middlegame,False,False
380,31,16,White,3rk2r/pp2bppp/8/2ppP3/5PPn/2PP1K1P/PP6/RNB4R w k - 1 16,Kg3,f3g3,f3f2,Kf2,98,49,49,middlegame,False,False
380,32,16,Black,3rk2r/pp2bppp/8/2ppP3/5PPn/2PP2KP/PP6/RNB4R b k - 2 16,Ng6,h4g6,h7h5,h5,-48,-170,122,middlegame,False,False
380,33,17,White,3rk2r/pp2bppp/6n1/2ppP3/5PP1/2PP2KP/PP6/RNB4R w k - 3 17,Na3,b1a3,d3d4,d4,170,77,93,middlegame,False,False
380,34,17,Black,3rk2r/pp2bppp/6n1/2ppP3/5PP1/N1PP2KP/PP6/R1B4R b k - 4 17,a6,a7a6,d5d4,d4,-77,-170,93,middlegame,False,False
380,35,18,White,3rk2r/1p2bppp/p5n1/2ppP3/5PP1/N1PP2KP/PP6/R1B4R w k - 0 18,Be3,c1e3,d3d4,d4,170,163,7,middlegame,False,False
380,36,18,Black,3rk2r/1p2bppp/p5n1/2ppP3/5PP1/N1PPB1KP/PP6/R6R b k - 1 18,b5,b7b5,f7f6,f6,-163,-266,103,middlegame,False,False
380,37,19,White,3rk2r/4bppp/p5n1/1pppP3/5PP1/N1PPB1KP/PP6/R6R w k - 0 19,d4,d3d4,d3d4,d4,266,210,56,middlegame,False,False
380,38,19,Black,3rk2r/4bppp/p5n1/1pppP3/3P1PP1/N1P1B1KP/PP6/R6R b k - 0 19,c4,c5c4,c5d4,cxd4,-210,-371,161,middlegame,False,False
380,39,20,White,3rk2r/4bppp/p5n1/1p1pP3/2pP1PP1/N1P1B1KP/PP6/R6R w k - 0 20,Nc2,a3c2,a3c2,Nc2,371,374,0,middlegame,False,False
380,40,20,Black,3rk2r/4bppp/p5n1/1p1pP3/2pP1PP1/2P1B1KP/PPN5/R6R b k - 1 20,a5,a6a5,f7f5,f5,-374,-460,86,middlegame,False,False
380,41,21,White,3rk2r/4bppp/6n1/pp1pP3/2pP1PP1/2P1B1KP/PPN5/R6R w k - 0 21,h4,h3h4,f4f5,f5,448,476,0,middlegame,False,False
380,42,21,Black,3rk2r/4bppp/6n1/pp1pP3/2pP1PPP/2P1B1K1/PPN5/R6R b k - 0 21,h5,h7h5,e7h4,Bxh4+,-476,-514,38,middlegame,False,False
380,43,22,White,3rk2r/4bpp1/6n1/pp1pP2p/2pP1PPP/2P1B1K1/PPN5/R6R w k - 0 22,f5,f4f5,f4f5,f5,514,517,0,middlegame,False,False
380,44,22,Black,3rk2r/4bpp1/6n1/pp1pPP1p/2pP2PP/2P1B1K1/PPN5/R6R b k - 0 22,Nf8,g6f8,g6h4,Nxh4,-517,-525,8,middlegame,False,False
380,45,23,White,3rkn1r/4bpp1/8/pp1pPP1p/2pP2PP/2P1B1K1/PPN5/R6R w k - 1 23,g5,g4g5,e3f4,Bf4,525,463,62,middlegame,False,False
380,46,23,Black,3rkn1r/4bpp1/8/pp1pPPPp/2pP3P/2P1B1K1/PPN5/R6R b k - 0 23,f6,f7f6,b5b4,b4,-508,-586,78,middlegame,False,False
380,47,24,White,3rkn1r/4b1p1/5p2/pp1pPPPp/2pP3P/2P1B1K1/PPN5/R6R w k - 0 24,Rae1,a1e1,e3f4,Bf4,549,559,0,middlegame,False,False
380,48,24,Black,3rkn1r/4b1p1/5p2/pp1pPPPp/2pP3P/2P1B1K1/PPN5/4R2R b k - 1 24,fxg5,f6g5,b5b4,b4,-559,-528,0,middlegame,True,False
380,49,25,White,3rkn1r/4b1p1/8/pp1pPPpp/2pP3P/2P1B1K1/PPN5/4R2R w k - 0 25,hxg5,h4g5,h4g5,hxg5,520,448,72,middlegame,True,False
380,50,25,Black,3rkn1r/4b1p1/8/pp1pPPPp/2pP4/2P1B1K1/PPN5/4R2R b k - 0 25,Nd7,f8d7,b5b4,b4,-500,-621,121,middlegame,False,False
380,51,26,White,3rk2r/3nb1p1/8/pp1pPPPp/2pP4/2P1B1K1/PPN5/4R2R w k - 1 26,Bf4,e3f4,e3d2,Bd2,597,655,0,middlegame,False,False
380,52,26,Black,3rk2r/3nb1p1/8/pp1pPPPp/2pP1B2/2P3K1/PPN5/4R2R b k - 2 26,Nb6,d7b6,d7b6,Nb6,-656,-630,0,middlegame,False,False
380,53,27,White,3rk2r/4b1p1/1n6/pp1pPPPp/2pP1B2/2P3K1/PPN5/4R2R w k - 3 27,f6,f5f6,c2e3,Ne3,630,634,0,middlegame,False,False
380,54,27,Black,3rk2r/4b1p1/1n3P2/pp1pP1Pp/2pP1B2/2P3K1/PPN5/4R2R b k - 0 27,Bf8,e7f8,g7g6,g6,-584,-686,102,middlegame,False,False
380,55,28,White,3rkb1r/6p1/1n3P2/pp1pP1Pp/2pP1B2/2P3K1/PPN5/4R2R w k - 1 28,g6,g5g6,g5g6,g6,665,656,9,middlegame,False,False
380,56,28,Black,3rkb1r/6p1/1n3PP1/pp1pP2p/2pP1B2/2P3K1/PPN5/4R2R b k - 0 28,gxf6,g7f6,g7f6,gxf6,-665,-749,84,middlegame,True,False
380,57,29,White,3rkb1r/8/1n3pP1/pp1pP2p/2pP1B2/2P3K1/PPN5/4R2R w k - 0 29,exf6+,e5f6,e5f6,exf6+,707,695,12,endgame,True,False
380,58,29,Black,3rkb1r/8/1n3PP1/pp1p3p/2pP1B2/2P3K1/PPN5/4R2R b k - 0 29,Kd7,e8d7,e8d7,Kd7,-700,-705,5,endgame,False,False
380,59,30,White,3r1b1r/3k4/1n3PP1/pp1p3p/2pP1B2/2P3K1/PPN5/4R2R w - - 1 30,Be5,f4e5,g3h4,Kh4,680,630,50,endgame,False,False
380,60,30,Black,3r1b1r/3k4/1n3PP1/pp1pB2p/2pP4/2P3K1/PPN5/4R2R b - - 2 30,h4+,h5h4,h8h6,Rh6,-630,-826,196,endgame,False,False
380,61,31,White,3r1b1r/3k4/1n3PP1/pp1pB3/2pP3p/2P3K1/PPN5/4R2R w - - 0 31,Rxh4,h1h4,h1h4,Rxh4,828,816,12,endgame,True,False
380,62,31,Black,3r1b1r/3k4/1n3PP1/pp1pB3/2pP3R/2P3K1/PPN5/4R3 b - - 0 31,Rxh4,h8h4,f8d6,Bd6,-785,-798,13,endgame,True,False
380,63,32,White,3r1b2/3k4/1n3PP1/pp1pB3/2pP3r/2P3K1/PPN5/4R3 w - - 0 32,Kxh4,g3h4,g3h4,Kxh4,790,747,43,endgame,True,False
380,64,32,Black,3r1b2/3k4/1n3PP1/pp1pB3/2pP3K/2P5/PPN5/4R3 b - - 0 32,Bh6,f8h6,d7e6,Ke6,-788,-818,30,endgame,False,False
380,65,33,White,3r4/3k4/1n3PPb/pp1pB3/2pP3K/2P5/PPN5/4R3 w - - 1 33,f7,f6f7,f6f7,f7,763,726,37,endgame,False,False
380,66,33,Black,3r4/3k1P2/1n4Pb/pp1pB3/2pP3K/2P5/PPN5/4R3 b - - 0 33,b4,b5b4,d8a8,Ra8,-767,-756,0,endgame,False,False
380,67,34,White,3r4/3k1P2/1n4Pb/p2pB3/1ppP3K/2P5/PPN5/4R3 w - - 0 34,Kh5,h4h5,e5f6,Bf6,822,792,30,endgame,False,False
380,68,34,Black,3r4/3k1P2/1n4Pb/p2pB2K/1ppP4/2P5/PPN5/4R3 b - - 1 34,Bd2,h6d2,h6f8,Bf8,-759,-895,136,endgame,False,False
380,69,35,White,3r4/3k1P2/1n4P1/p2pB2K/1ppP4/2P5/PPNb4/4R3 w - - 2 35,Re2,e1e2,e1e2,Re2,696,822,0,endgame,False,False
380,70,35,Black,3r4/3k1P2/1n4P1/p2pB2K/1ppP4/2P5/PPNbR3/8 b - - 3 35,bxc3,b4c3,b4b3,b3,-789,-805,16,endgame,True,False
380,71,36,White,3r4/3k1P2/1n4P1/p2pB2K/2pP4/2p5/PPNbR3/8 w - - 0 36,bxc3,b2c3,b2c3,bxc3,784,804,0,endgame,True,False
380,72,36,Black,3r4/3k1P2/1n4P1/p2pB2K/2pP4/2P5/P1NbR3/8 b - - 0 36,Bxc3,d2c3,d2c3,Bxc3,-849,-894,45,endgame,True,False
380,73,37,White,3r4/3k1P2/1n4P1/p2pB2K/2pP4/2b5/P1N1R3/8 w - - 0 37,g7,g6g7,e2f2,Rf2,898,780,118,endgame,False,False
381,1,1,White,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e4,e2e4,e2e4,e4,32,31,1,opening,False,False
381,2,1,Black,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e5,e7e5,e7e5,e5,-31,-31,0,opening,False,False
381,3,2,White,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Nf3,g1f3,g1f3,Nf3,31,37,0,opening,False,False
381,4,2,Black,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,d6,d7d6,b8c6,Nc6,-37,-53,16,opening,False,False
381,5,3,White,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,Nc3,b1c3,d2d4,d4,53,33,20,opening,False,False
381,6,3,Black,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3,Be7,f8e7,c7c5,c5,-34,-52,18,opening,False,False
